text,cleaned_text,rating,sentiment_label,tokens_word,tokens_subword
"Màu sắc lên ko rõ, 1 ngày hơn rồi những vẫn chưa lên màu đc. Lúc nhận hàng giao thiếu thì check tn thấy shop có nói là hết hàng và sẽ thay thế bằng sp khác nhưng chờ mãi vẫn k thấy đâu. Thật sự k hiểu shop làm ăn có tâm hay k nữa","màu_sắc lên không rõ , 1 ngày hơn rồi những vẫn chưa lên màu được . lúc nhận hàng giao thiếu thì check tn thấy shop có nói là hết hàng và sẽ thay_thế bằng sp khác nhưng chờ mãi vẫn không thấy đâu . thật_sự không hiểu shop làm_ăn có_tâm hay không nữa",1,tiêu cực,"màu_sắc lên không rõ , 1 ngày hơn rồi những vẫn chưa lên màu được . lúc nhận hàng giao thiếu thì check tn thấy shop có nói là hết hàng và sẽ thay_thế bằng sp khác nhưng chờ mãi vẫn không thấy đâu . thật_sự không hiểu shop làm_ăn_có_tâm hay không nữa","màu_sắc lên không rõ , 1 ngày hơn rồi những vẫn chưa lên màu được . lúc nhận hàng giao thiếu thì check t@@ n thấy shop có nói là hết hàng và sẽ thay_thế bằng sp khác nhưng chờ mãi vẫn không thấy đâu . thật_sự không hiểu shop làm_ăn có@@ _tâm hay không nữa"
Hình xăm đểu,hình xăm đểu,1,tiêu cực,hình xăm đểu,hình xăm đểu
"Ship lâu vcl , xăm chả ra gì , nói chung phí tiền","ship lâu_vcl , xăm chả ra gì , nói_chung phí tiền",1,tiêu cực,"ship lâu_vcl , xăm chả ra gì , nói_chung_phí tiền","ship lâu_@@ v@@ c@@ l , xăm chả ra gì , nói_chung phí tiền"
Tưởng hình xăm 15 ngày hoá ra có 3 ngày bay hình shop không uy tín chất lượng không đúng như yêu cầu nên cho 1*,tưởng hình_xăm 15 ngày hóa ra có 3 ngày bay hình_shop không uy_tín chất_lượng lượng không đúng như yêu_cầu nên cho 1,1,tiêu cực,tưởng hình_xăm 15 ngày hóa ra có 3 ngày bay hình_shop không uy_tín chất_lượng_lượng không đúng như yêu_cầu nên cho 1,tưởng hình_@@ xăm 15 ngày h@@ ó@@ a ra có 3 ngày bay hình_@@ shop không uy_tín chất_lượng lượng không đúng như yêu_cầu nên cho 1
Lên chỗ đậm chỗ nhạt hình xăm đểu,lên chỗ đậm chỗ nhạt_hình xăm đểu,1,tiêu cực,lên chỗ đậm chỗ nhạt_hình xăm đểu,lên chỗ đậm chỗ nhạt_@@ hình xăm đểu
"Đúng với mô tả:khoogn Màu sắc:không Chất liệu:không không giao hàg,tệ","đúng với mô_tả khoogn màu_sắc không chất_lượng liệu không không giao_hàg , tệ",1,tiêu cực,"đúng với mô_tả khoogn màu_sắc không chất_lượng_liệu không không giao_hàg , tệ","đúng với mô_tả kho@@ og@@ n màu_sắc không chất_lượng liệu không không giao_@@ hà@@ g , tệ"
Màu sắc:khác vs hình Đúng với mô tả:không đúng Chất liệu:như v Không nên mua,màu_sắc khác với hình đúng với mô_tả không đúng chất_lượng liệu như_vậy không nên mua,1,tiêu cực,màu_sắc khác với hình đúng với mô_tả không đúng chất_lượng_liệu như_vậy không nên mua,màu_sắc khác với hình đúng với mô_tả không đúng chất_lượng liệu như_vậy không nên mua
shipper giao như cl vay dm giao t dơ tiền k thối lấy ht tiền r chạy xe đi luon đcm như ăn cướp shipper cho nghĩ mẹ di,shipper giao như cl vay dm giao t dơ tiền không thối lấy ht tiền rồi chạy xe đi luon_đcm như ăn cướp shipper cho nghĩ mẹ di,1,tiêu cực,shipper giao như cl vay dm giao t dơ tiền không thối lấy ht tiền rồi chạy xe đi luon_đcm như ăn cướp shipper cho nghĩ mẹ di,shipper giao như c@@ l vay d@@ m giao t dơ tiền không thối lấy h@@ t tiền rồi chạy xe đi lu@@ o@@ n_đ@@ cm như ăn cướp shipper cho nghĩ mẹ di
Đã hủy hàng nhưng ko cho huỷ,đã hủy hàng nhưng không cho hủy,1,tiêu cực,đã hủy hàng nhưng không cho hủy,đã h@@ ủ@@ y hàng nhưng không cho h@@ ủ@@ y
Chưa giao hàng ma bảo giao hàng,chưa giao hàng ma bảo giao hàng,1,tiêu cực,chưa giao hàng ma bảo giao hàng,chưa giao hàng ma bảo giao hàng
Chua nhận dc hàng đã thấy nhận rồi hết cuu,chua nhận được hàng đã thấy nhận rồi hết cuu,1,tiêu cực,chua nhận được hàng đã thấy nhận rồi hết cuu,chua nhận được hàng đã thấy nhận rồi hết cu@@ u
Ko giao mà để giao rồi?,không giao mà để giao rồi ?,1,tiêu cực,không giao mà để giao rồi ?,không giao mà để giao rồi ?
Đm deo nhan dc hang :))),đm deo nhan được hang,1,tiêu cực,đm deo nhan được hang,đ@@ m d@@ eo nhan được hang
Chưa thấy hàng về mà đã hoàn tất là sao,chưa thấy hàng về mà đã hoàn_tất là sao,1,tiêu cực,chưa thấy hàng về mà đã hoàn_tất là sao,chưa thấy hàng về mà đã hoàn_tất là sao
hẹn lần sau giao xong mất luôn,hẹn lần sau giao xong mất luôn,1,tiêu cực,hẹn lần sau giao xong mất luôn,hẹn lần sau giao xong mất luôn
tại sao ko có mùa hầy,tại_sao không có mùa hầy,1,tiêu cực,tại_sao không có mùa hầy,tại_sao không có mùa h@@ ầy
Nhận ko có j chỉ có mấy cái giấy thôi tào lao,nhận không có j chỉ có mấy cái giấy thôi tào_lao,1,tiêu cực,nhận không có j chỉ có mấy cái giấy thôi tào_lao,nhận không có j chỉ có mấy cái giấy thôi tào_@@ lao
Giao hàng lâu hình lên k đậm,giao hàng lâu_hình lên không đậm,1,tiêu cực,giao hàng lâu_hình lên không đậm,giao hàng lâu_@@ hình lên không đậm
Mua 5 cái mà giao 3 cái,mua 5 cái mà giao 3 cái,1,tiêu cực,mua 5 cái mà giao 3 cái,mua 5 cái mà giao 3 cái
hàng kém chất lượng dán thì không dính,hàng kém chất_lượng lượng dán thì không dính,1,tiêu cực,hàng kém chất_lượng_lượng dán thì không dính,hàng kém chất_lượng lượng dán thì không dính
Shop tệ,shop tệ,1,tiêu cực,shop tệ,shop tệ
Shop lừa đảo,shop lừa_đảo,1,tiêu cực,shop lừa_đảo,shop lừa_đảo
K ra gì,không ra gì,1,tiêu cực,không ra gì,không ra gì
K lên mạu,không lên mạu,1,tiêu cực,không lên mạu,không lên mạ@@ u
Gửi nhầm hàng,gửi nhầm hàng,1,tiêu cực,gửi nhầm hàng,gửi nhầm hàng
Giá hơi cao,giá hơi cao,1,tiêu cực,giá hơi cao,giá hơi cao
Nhỏ lắm,nhỏ lắm,1,tiêu cực,nhỏ lắm,nhỏ lắm
Dính nước là bung,dính nước là bung,1,tiêu cực,dính nước là bung,dính nước là bung
Hình săm quá mờ,hình săm quá mờ,1,tiêu cực,hình săm quá mờ,hình săm quá mờ
Dùng xong đc vài tuần nó nổi nẩm đỏ và ngứa,dùng xong được vài tuần nó nổi nẩm đỏ và ngứa,1,tiêu cực,dùng xong được vài tuần nó nổi nẩm đỏ và ngứa,dùng xong được vài tuần nó nổi n@@ ẩm đỏ và ngứa
Chất liệu:. Đúng với mô tả:kh Màu sắc:da Giao hàng khá nhanh tau dùng thử 1 cái lên tay thì thấy nó lên màu dc 1/100 cái săm đó huhu kích thước bé vãi mà có khi còn kh lên màu nữa.,chất_lượng liệu . đúng với mô_tả không màu_sắc da giao hàng khá nhanh_tau dùng thử 1 cái lên tay thì thấy nó lên màu được 1 100 cái săm đó huhu_kích_thước bé vãi mà có_khi còn không lên màu nữa .,2,tiêu cực,chất_lượng_liệu . đúng với mô_tả không màu_sắc da giao hàng khá nhanh_tau dùng thử 1 cái lên tay thì thấy nó lên màu được 1 100 cái săm đó huhu_kích_thước bé vãi mà có_khi còn không lên màu nữa .,chất_lượng liệu . đúng với mô_tả không màu_sắc da giao hàng khá nh@@ anh_t@@ au dùng thử 1 cái lên tay thì thấy nó lên màu được 1 100 cái săm đó hu@@ h@@ u_@@ kích_thước bé vãi mà có_khi còn không lên màu nữa .
"Đúng với mô tả:mau dung Màu sắc:nhat Kiểu dáng thì đẹp nhưng màu rất nhạt, lên không đậm màu, ship quốc tế nên rất lâu","đúng với mô_tả mau_dung màu_sắc nhat kiểu_dáng thì đẹp nhưng màu rất nhạt , lên không đậm màu , ship quốc_tế nên rất lâu",2,tích cực,"đúng với mô_tả mau_dung màu_sắc nhat_kiểu_dáng thì đẹp nhưng màu rất nhạt , lên không đậm màu , ship quốc_tế nên rất lâu","đúng với mô_tả ma@@ u_@@ dung màu_sắc nh@@ at kiểu_dáng thì đẹp nhưng màu rất nhạt , lên không đậm màu , ship quốc_tế nên rất lâu"
Shop như cc đưa hình lỗi phí tiền ko xăm đc mua 2 hình xăm đc mỗi 1 đểu vc mua chỉ phí tiền,shop như cc đưa hình lỗi_phí tiền không xăm được mua 2 hình_xăm được mỗi 1 đểu vc mua chỉ phí tiền,2,tiêu cực,shop như cc đưa hình lỗi_phí tiền không xăm được mua 2 hình_xăm được mỗi 1 đểu vc mua chỉ phí tiền,shop như cc đưa hình lỗi_@@ phí tiền không xăm được mua 2 hình_@@ xăm được mỗi 1 đểu v@@ c mua chỉ phí tiền
Màu sắc:ngon Chất liệu:dính rất tầm 2 tuần là phải Hơi bé nhưng đẹp,màu_sắc ngon chất_lượng liệu dính rất tầm 2 tuần là phải hơi bé nhưng đẹp,2,tích cực,màu_sắc ngon chất_lượng_liệu dính rất tầm 2 tuần là phải hơi bé nhưng đẹp,màu_sắc ngon chất_lượng liệu dính rất tầm 2 tuần là phải hơi bé nhưng đẹp
Đúng với mô tả:đúng Màu sắc:tốt Chất liệu:không dùng được Có cái hình tặng dùng được còn lại không dùng được,đúng với mô_tả đúng màu_sắc tốt chất_lượng liệu không dùng được có cái hình tặng dùng được còn lại không dùng được,2,tích cực,đúng với mô_tả đúng màu_sắc tốt chất_lượng_liệu không dùng được có cái hình tặng dùng được còn lại không dùng được,đúng với mô_tả đúng màu_sắc tốt chất_lượng liệu không dùng được có cái hình tặng dùng được còn lại không dùng được
Chất liệu:bth Đúng với mô tả:nhỏ Màu sắc:đen Siêu siêu nhỏ luôn ạ cân nhắc trước khi mua đặt mấy lần rồi shop cứ tự hủy hàng không chất lượng phục vụ quá tệ nhé,chất_lượng liệu bth đúng với mô_tả nhỏ màu_sắc đen siêu_siêu nhỏ luôn ạ cân_nhắc trước khi mua đặt mấy lần rồi shop cứ tự_hủy hàng_không chất_lượng lượng phục_vụ quá tệ nhé,2,tiêu cực,chất_lượng_liệu bth đúng với mô_tả nhỏ màu_sắc đen siêu_siêu nhỏ luôn ạ_cân_nhắc trước khi mua đặt mấy lần rồi shop cứ tự_hủy hàng_không chất_lượng_lượng phục_vụ quá tệ nhé,chất_lượng liệu b@@ th đúng với mô_tả nhỏ màu_sắc đen siêu_@@ siêu nhỏ luôn ạ cân_nhắc trước khi mua đặt mấy lần rồi shop cứ tự@@ _h@@ ủ@@ y hàng_không chất_lượng lượng phục_vụ quá tệ nhé
Màu sắc:chất nhưng mà là chất thải Chất liệu:tiền monime Đúng với mô tả:đrrrrrrrrrrrrrđệrrrrrrrrrrr Mua về là zang hồ,màu_sắc chất_lượng nhưng_mà là chất_lượng thải chất_lượng liệu tiền monime đúng với mô_tả đrđệr mua về là zang hồ,2,tiêu cực,màu_sắc chất_lượng nhưng_mà là chất_lượng_thải chất_lượng_liệu tiền monime đúng với mô_tả đrđệr mua về là zang hồ,màu_sắc chất_lượng nhưng_mà là chất_lượng thải chất_lượng liệu tiền mon@@ ime đúng với mô_tả đ@@ r@@ đệ@@ r mua về là z@@ ang hồ
Chất liệu:đc Đúng với mô tả:đc Thấy ok lắm,chất_lượng liệu được đúng với mô_tả được thấy ok lắm,2,tích cực,chất_lượng_liệu được đúng với mô_tả được thấy ok lắm,chất_lượng liệu được đúng với mô_tả được thấy ok lắm
Sản phẩm giống hình.đẹp.dán ko lên màu sau 24h.ko đáng mua thôi vất đi,sản_phẩm giống_hình . đẹp . dán không lên màu sau 24 h . không đáng mua thôi vất đi,2,tiêu cực,sản_phẩm giống_hình . đẹp . dán không lên màu sau 24 h . không đáng mua thôi vất đi,sản_phẩm giống_@@ hình . đẹp . dán không lên màu sau 24 h . không đáng mua thôi vất đi
"Lầnn đầu mua. Sản phẩm giao thiếuu ,nhắn tin cho shop thì shop chặn xong mở . Ko có quay video trước khi mở hàng thìi chịu thôii🥲","lầnn đầu mua . sản_phẩm giao_thiếuu , nhắn_tin cho shop thì shop chặn xong mở . không có quay video trước khi mở hàng thìi chịu thôii",2,tiêu cực,"lầnn đầu mua . sản_phẩm giao_thiếuu , nhắn_tin cho shop thì shop chặn xong mở . không có quay video trước khi mở hàng thìi chịu thôii","lầ@@ nn đầu mua . sản_phẩm giao_th@@ iế@@ u@@ u , nhắn_tin cho shop thì shop chặn xong mở . không có quay video trước khi mở hàng thì@@ i chịu thô@@ ii"
Giao sai tè le hình zạy :)) Rõ ràng cho chọn mẫu mà shop gửi về mấy cái hình không hình nào giống hình chọn :)) toàn hình mình k ưng thôiii :))),giao sai tè_le hình_zạy rõ_ràng cho chọn mẫu mà shop gửi về mấy cái hình không hình nào giống hình_chọn toàn hình mình không ưng thôi,2,tiêu cực,giao sai tè_le hình_zạy rõ_ràng cho chọn mẫu mà shop gửi về mấy cái hình không hình nào giống hình_chọn toàn hình mình không ưng thôi,giao sai t@@ è@@ _l@@ e hình_@@ z@@ ạy rõ_ràng cho chọn mẫu mà shop gửi về mấy cái hình không hình nào giống hình_@@ chọn toàn hình mình không ưng thôi
Chất liệu:ko Màu sắc:ko Đúng với mô tả:ko Mk chx nhận đc hàng:)) ship hẹn tối giao mà ko thấy gọi lại đơn có 15k thôi nên chắc ko muốn giao,chất_lượng liệu không màu_sắc không đúng với mô_tả không mình chx nhận được hàng ship hẹn tối giao mà không thấy gọi lại đơn có 15 k thôi nên chắc không muốn giao,2,tiêu cực,chất_lượng_liệu không màu_sắc không đúng với mô_tả không mình chx nhận được hàng ship hẹn tối giao mà không thấy gọi lại đơn có 15 k thôi nên chắc không muốn giao,chất_lượng liệu không màu_sắc không đúng với mô_tả không mình ch@@ x nhận được hàng ship hẹn tối giao mà không thấy gọi lại đơn có 15 k thôi nên chắc không muốn giao
Đúng với mô tả:kh đúng lắm Màu sắc:đen Dán đc 3-4 ngày là bắt đầu phai nhạt đi trông rất sấu,đúng với mô_tả không đúng lắm màu_sắc đen dán được 3 4 ngày là bắt_đầu phai_nhạt đi trông rất sấu,2,tiêu cực,đúng với mô_tả không đúng lắm màu_sắc đen dán được 3 4 ngày là bắt_đầu phai_nhạt đi trông rất sấu,đúng với mô_tả không đúng lắm màu_sắc đen dán được 3 4 ngày là bắt_đầu phai_nhạt đi trông rất sấu
Sản phẩm không như mong đợi haizzzz buồn dễ sợ cân nhắc trước khi mua nha,sản_phẩm không như mong_đợi haiz buồn dễ sợ cân_nhắc trước khi mua nha,2,tiêu cực,sản_phẩm không như mong_đợi haiz buồn dễ sợ cân_nhắc trước khi mua nha,sản_phẩm không như mong_đợi hai@@ z buồn dễ sợ cân_nhắc trước khi mua nha
Hàng bé so với trong hình,hàng bé so với trong hình,2,tiêu cực,hàng bé so với trong hình,hàng bé so với trong hình
Bao bì đóng gói thì rất là to nhưng bên Trong thì được 1 tấm bé tí bảo hình xăm dữ được 2 tuần nhưng mới xăm đến ngày thứ 3 thì bắt đầu hình bị mờ 🤬,bao_bì đóng_gói thì rất là to nhưng bên trong thì được 1 tấm_bé tí bảo_hình xăm dữ được 2 tuần nhưng mới xăm đến ngày thứ 3 thì bắt_đầu hình bị mờ,2,tiêu cực,bao_bì đóng_gói thì rất là to nhưng bên trong thì được 1 tấm_bé tí bảo_hình xăm dữ được 2 tuần nhưng mới xăm đến ngày thứ 3 thì bắt_đầu_hình bị mờ,bao_bì đóng_gói thì rất là to nhưng bên trong thì được 1 tấm_@@ bé tí bảo_@@ hình xăm dữ được 2 tuần nhưng mới xăm đến ngày thứ 3 thì bắt_đầu hình bị mờ
